alg;enc;instance;problem;final_fit
pso-rk;rk;pfsp/tai100_20_0.fsp;pfsp;414760
pso-rk;rk;pfsp/tai100_20_0.fsp;pfsp;415424
pso-rk;rk;pfsp/tai100_20_0.fsp;pfsp;415424
pso-rk;rk;pfsp/tai100_20_0.fsp;pfsp;416302
pso-rk;rk;pfsp/tai100_20_0.fsp;pfsp;416302
pso-rk;rk;pfsp/tai100_20_0.fsp;pfsp;417052
pso-rk;rk;pfsp/tai100_20_0.fsp;pfsp;417052
pso-rk;rk;pfsp/tai100_20_0.fsp;pfsp;417271
pso-rk;rk;pfsp/tai100_20_0.fsp;pfsp;417271
pso-rk;rk;pfsp/tai100_20_0.fsp;pfsp;417489
pso-rk;rk;pfsp/tai100_20_0.fsp;pfsp;417489
pso-rk;rk;pfsp/tai100_20_0.fsp;pfsp;418719
pso-rk;rk;pfsp/tai100_20_0.fsp;pfsp;418719
pso-rk;rk;pfsp/tai100_20_0.fsp;pfsp;420230
pso-rk;rk;pfsp/tai100_20_0.fsp;pfsp;420230
pso-rk;rk;pfsp/tai100_20_0.fsp;pfsp;420543
pso-rk;rk;pfsp/tai100_20_0.fsp;pfsp;420543
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;414163
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;414163
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;416463
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;416463
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;416547
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;416547
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;417323
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;417323
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;417515
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;417515
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;417900
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;417900
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;418008
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;418008
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;419552
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;419552
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;421425
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;421425
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;422402
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;422402
apso;alg;pfsp/tai20_20_0.fsp;pfsp;33922
apso;alg;pfsp/tai20_20_0.fsp;pfsp;33922
apso;alg;pfsp/tai20_20_0.fsp;pfsp;33922
apso;alg;pfsp/tai20_20_0.fsp;pfsp;33929
apso;alg;pfsp/tai20_20_0.fsp;pfsp;33946
apso;alg;pfsp/tai20_20_0.fsp;pfsp;34467
apso;alg;pfsp/tai20_20_0.fsp;pfsp;34467
apso;alg;pfsp/tai20_20_0.fsp;pfsp;34499
apso;alg;pfsp/tai20_20_0.fsp;pfsp;34499
apso;alg;pfsp/tai20_20_0.fsp;pfsp;34623
apso;alg;pfsp/tai20_20_0.fsp;pfsp;34623
apso;alg;pfsp/tai20_20_0.fsp;pfsp;34661
apso;alg;pfsp/tai20_20_0.fsp;pfsp;34661
apso;alg;pfsp/tai20_20_0.fsp;pfsp;34749
apso;alg;pfsp/tai20_20_0.fsp;pfsp;34749
apso;alg;pfsp/tai20_20_0.fsp;pfsp;34843
apso;alg;pfsp/tai20_20_0.fsp;pfsp;34843
apso;alg;pfsp/tai20_20_0.fsp;pfsp;34895
apso;alg;pfsp/tai20_20_0.fsp;pfsp;34960
apso;alg;pfsp/tai20_20_0.fsp;pfsp;34960
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;33922
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;33922
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34122
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34122
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34221
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34221
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34223
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34223
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34247
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34247
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34272
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34272
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34321
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34321
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34494
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34494
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34817
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34817
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34828
apso-b;alg;pfsp/tai20_20_0.fsp;pfsp;34828
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;33913
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;33913
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;33922
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;33922
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;33938
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;33938
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;34004
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;34004
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;34031
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;34031
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;34045
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;34045
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;34070
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;34070
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;34073
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;34073
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;34104
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;34104
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;34118
apso-bi;alg;pfsp/tai20_20_0.fsp;pfsp;34118
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;33861
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;33861
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;33900
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;33900
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;33961
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;33961
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;33990
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;33990
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;34015
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;34015
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;34056
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;34056
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;34086
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;34086
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;34119
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;34119
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;34264
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;34264
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;34422
apso-i;alg;pfsp/tai20_20_0.fsp;pfsp;34422
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;34687
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;34687
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;34733
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;34733
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;34781
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;34781
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;34960
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;34960
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;34994
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;34994
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;35027
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;35027
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;35103
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;35103
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;35195
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;35195
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;35280
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;35280
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;35293
pso-rk;rk;pfsp/tai20_20_0.fsp;pfsp;35293
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34101
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34101
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34304
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34304
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34368
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34368
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34397
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34397
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34523
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34523
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34616
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34616
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34662
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34662
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34846
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34846
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34846
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34846
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;35083
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;35083
apso;alg;pfsp/tai20_20_5.fsp;pfsp;32616
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33085
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33085
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33389
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33389
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33530
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33530
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33539
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33539
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33567
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33567
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33752
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33752
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33758
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33758
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33760
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33760
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33816
apso;alg;pfsp/tai20_20_5.fsp;pfsp;33816
apso;alg;pfsp/tai20_20_5.fsp;pfsp;34015
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;32898
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;32898
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33011
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33011
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33031
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33031
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33138
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33138
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33189
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33189
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33213
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33213
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33275
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33275
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33426
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33426
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33571
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33571
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33805
apso-b;alg;pfsp/tai20_20_5.fsp;pfsp;33805
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32599
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32599
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32616
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32616
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32709
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32709
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32721
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32721
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32737
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32737
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32737
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32737
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32739
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32739
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32754
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32754
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32828
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32828
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32977
apso-bi;alg;pfsp/tai20_20_5.fsp;pfsp;32977
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;32696
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;32696
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;32716
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;32716
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;32792
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;32792
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;32809
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;32809
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;32825
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;32825
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;32945
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;32945
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;32987
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;32987
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;33277
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;33277
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;33304
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;33304
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;33415
apso-i;alg;pfsp/tai20_20_5.fsp;pfsp;33415
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;33189
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;33274
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;33274
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;33504
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;33504
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;33577
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;33577
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;33584
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;33584
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;33786
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;33786
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;33794
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;33794
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;33825
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;33825
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;34033
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;34033
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;34160
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;34160
pso-rk;rk;pfsp/tai20_20_5.fsp;pfsp;34160
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33090
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33090
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33323
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33323
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33371
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33371
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33535
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33535
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33579
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33579
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33629
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33629
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33681
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33681
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33753
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33753
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33993
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33993
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;34106
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;34106
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14046
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14102
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14116
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14126
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14139
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14375
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14375
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14425
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14425
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14447
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14447
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14489
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14489
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14492
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14492
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14517
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14517
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14524
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14524
apso;alg;pfsp/tai20_5_0.fsp;pfsp;14533
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14046
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14091
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14091
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14121
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14121
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14140
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14140
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14142
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14142
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14160
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14167
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14167
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14194
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14194
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14216
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14216
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14256
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14256
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14266
apso-b;alg;pfsp/tai20_5_0.fsp;pfsp;14266
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14034
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14034
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14059
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14059
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14060
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14060
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14060
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14060
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14076
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14076
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14077
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14077
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14091
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14091
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14094
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14094
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14100
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14100
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14114
apso-bi;alg;pfsp/tai20_5_0.fsp;pfsp;14114
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14046
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14046
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14083
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14083
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14091
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14091
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14092
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14092
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14094
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14094
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14099
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14099
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14116
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14116
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14139
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14139
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14182
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14182
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14217
apso-i;alg;pfsp/tai20_5_0.fsp;pfsp;14217
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14557
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14557
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14578
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14578
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14582
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14582
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14587
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14587
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14741
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14741
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14799
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14799
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14808
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14808
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14885
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14885
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14907
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;14907
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;15115
pso-rk;rk;pfsp/tai20_5_0.fsp;pfsp;15115
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14115
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14189
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14205
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14205
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14235
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14235
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14262
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14262
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14317
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14317
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14339
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14339
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14350
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14350
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14363
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14363
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14557
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14957
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;15112
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;15115
apso;alg;pfsp/tai50_10_1.fsp;pfsp;87985
apso;alg;pfsp/tai50_10_1.fsp;pfsp;87985
apso;alg;pfsp/tai50_10_1.fsp;pfsp;87985
apso;alg;pfsp/tai50_10_1.fsp;pfsp;91925
apso;alg;pfsp/tai50_10_1.fsp;pfsp;91925
apso;alg;pfsp/tai50_10_1.fsp;pfsp;93032
apso;alg;pfsp/tai50_10_1.fsp;pfsp;93032
apso;alg;pfsp/tai50_10_1.fsp;pfsp;93202
apso;alg;pfsp/tai50_10_1.fsp;pfsp;93202
apso;alg;pfsp/tai50_10_1.fsp;pfsp;93377
apso;alg;pfsp/tai50_10_1.fsp;pfsp;93377
apso;alg;pfsp/tai50_10_1.fsp;pfsp;93385
apso;alg;pfsp/tai50_10_1.fsp;pfsp;93385
apso;alg;pfsp/tai50_10_1.fsp;pfsp;93538
apso;alg;pfsp/tai50_10_1.fsp;pfsp;93538
apso;alg;pfsp/tai50_10_1.fsp;pfsp;93664
apso;alg;pfsp/tai50_10_1.fsp;pfsp;93664
apso;alg;pfsp/tai50_10_1.fsp;pfsp;93909
apso;alg;pfsp/tai50_10_1.fsp;pfsp;93909
apso;alg;pfsp/tai50_10_1.fsp;pfsp;94211
apso-b;alg;pfsp/tai50_10_1.fsp;pfsp;89921
apso-b;alg;pfsp/tai50_10_1.fsp;pfsp;89921
apso-b;alg;pfsp/tai50_10_1.fsp;pfsp;90758
apso-b;alg;pfsp/tai50_10_1.fsp;pfsp;90758
apso-b;alg;pfsp/tai50_10_1.fsp;pfsp;91065
