alg;enc;instance;problem;final_fit
pso-rki;rk;pfsp/tai100_10_5.fsp;pfsp;313866
pso-rki;rk;pfsp/tai100_10_5.fsp;pfsp;315049
pso-rki;rk;pfsp/tai100_10_5.fsp;pfsp;315049
pso-rki;rk;pfsp/tai100_10_5.fsp;pfsp;315292
pso-rki;rk;pfsp/tai100_10_5.fsp;pfsp;315292
pso-rki;rk;pfsp/tai100_10_5.fsp;pfsp;316296
pso-rki;rk;pfsp/tai100_10_5.fsp;pfsp;316296
pso-rki;rk;pfsp/tai100_10_5.fsp;pfsp;318754
pso-rki;rk;pfsp/tai100_10_5.fsp;pfsp;318754
pso-rki;rk;pfsp/tai100_10_5.fsp;pfsp;319541
pso-rki;rk;pfsp/tai100_10_5.fsp;pfsp;319541
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;416162
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;416162
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;417354
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;417354
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;418153
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;418153
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;419206
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;419206
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;419318
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;419318
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;419901
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;419901
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;422042
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;422042
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;422134
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;422134
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;422285
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;422285
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;423176
pso-rki;rk;pfsp/tai100_20_0.fsp;pfsp;423176
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21271
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21316
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21373
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21482
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21586
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21590
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21635
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21657
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21720
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21731
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21825
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;21886
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;22093
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;22106
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;22130
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;22138
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;22152
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;22245
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;22309
pso-rki;rk;pfsp/tai20_10_0.fsp;pfsp;22349
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;33872
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;33872
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34109
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34109
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34291
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34291
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34441
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34441
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34446
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34446
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34547
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34547
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34600
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34600
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34629
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34629
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34876
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;34876
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;35077
pso-rki;rk;pfsp/tai20_20_0.fsp;pfsp;35077
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33061
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33061
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33212
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33212
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33260
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33260
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33345
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33345
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33504
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33504
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33625
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33625
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33661
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33661
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33681
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33681
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33683
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33683
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33803
pso-rki;rk;pfsp/tai20_20_5.fsp;pfsp;33803
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14110
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14110
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14123
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14123
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14136
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14136
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14144
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14144
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14212
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14212
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14262
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14262
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14279
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14279
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14285
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14285
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14354
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14354
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14423
pso-rki;rk;pfsp/tai20_5_0.fsp;pfsp;14423
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;91018
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;91018
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;91194
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;91194
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;91513
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;91513
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;91590
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;91590
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;92141
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;92141
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;92297
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;92297
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;92351
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;92351
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;93184
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;93184
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;94334
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;94334
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;94334
pso-rki;rk;pfsp/tai50_10_1.fsp;pfsp;94334
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137044
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137108
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137146
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137351
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137439
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137561
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137681
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137870
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137873
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137900
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;137987
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;138226
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;138230
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;138308
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;138359
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;138540
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;138542
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;138568
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;138613
pso-rki;rk;pfsp/tai50_20_0.fsp;pfsp;138777
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;129559
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;129559
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;129591
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;129591
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;129647
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;129647
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;130305
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;130305
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;130480
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;130480
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;130916
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;130916
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;131256
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;131256
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;131439
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;131439
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;131712
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;131712
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;132310
pso-rki;rk;pfsp/tai50_20_1.fsp;pfsp;132310
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;68877
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;69316
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;69943
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;69949
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;69965
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;70470
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;70493
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;70584
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;70642
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;70755
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;70763
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;71631
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;71773
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;71938
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;72010
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;72211
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;72212
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;72348
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;72811
pso-rki;rk;pfsp/tai50_5_0.fsp;pfsp;72824
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;68928
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;68928
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;69045
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;69045
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;69665
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;69665
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;70046
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;70046
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;70432
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;70432
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;71237
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;71237
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;71454
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;71454
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;71503
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;71503
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;71687
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;71687
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;72299
pso-rki;rk;pfsp/tai50_5_2.fsp;pfsp;72299
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16i.dat;qap;14
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso;alg;qap/esc16j.dat;qap;8
apso-bi;alg;qap/esc32a.dat;qap;138
apso-bi;alg;qap/esc32a.dat;qap;138
apso-i;alg;qap/esc32a.dat;qap;158
apso-i;alg;qap/esc32a.dat;qap;158
apso-i;alg;qap/esc32a.dat;qap;138
apso-i;alg;qap/esc32a.dat;qap;158
apso-b;alg;qap/esc32a.dat;qap;138
apso-bi;alg;qap/esc32a.dat;qap;160
apso-bi;alg;qap/esc32a.dat;qap;160
apso-bi;alg;qap/esc32a.dat;qap;160
apso-bi;alg;qap/esc32a.dat;qap;138
apso-bi;alg;qap/esc32a.dat;qap;162
apso-bi;alg;qap/esc32a.dat;qap;162
apso-bi;alg;qap/esc32a.dat;qap;162
apso-bi;alg;qap/esc32a.dat;qap;162
apso-b;alg;qap/esc32a.dat;qap;138
apso-b;alg;qap/esc32a.dat;qap;164
apso-i;alg;qap/esc32a.dat;qap;164
apso-i;alg;qap/esc32a.dat;qap;164
apso-i;alg;qap/esc32a.dat;qap;164
apso;alg;qap/esc32b.dat;qap;219
apso;alg;qap/esc32b.dat;qap;217
apso;alg;qap/esc32b.dat;qap;228
apso;alg;qap/esc32b.dat;qap;227
apso;alg;qap/esc32b.dat;qap;222
apso;alg;qap/esc32b.dat;qap;222
apso;alg;qap/esc32b.dat;qap;237
apso;alg;qap/esc32b.dat;qap;228
apso;alg;qap/esc32b.dat;qap;229
apso;alg;qap/esc32b.dat;qap;232
apso;alg;qap/esc32b.dat;qap;231
apso;alg;qap/esc32b.dat;qap;230
apso;alg;qap/esc32b.dat;qap;234
apso;alg;qap/esc32b.dat;qap;232
apso;alg;qap/esc32b.dat;qap;239
apso;alg;qap/esc32b.dat;qap;236
apso;alg;qap/esc32b.dat;qap;238
apso;alg;qap/esc32b.dat;qap;246
apso;alg;qap/esc32b.dat;qap;239
apso;alg;qap/esc32b.dat;qap;244
apso;alg;qap/lipa30a.dat;qap;13437
apso;alg;qap/lipa30a.dat;qap;13437
apso;alg;qap/lipa30a.dat;qap;13446
apso;alg;qap/lipa30a.dat;qap;13446
apso;alg;qap/lipa30a.dat;qap;13456
apso;alg;qap/lipa30a.dat;qap;13456
apso;alg;qap/lipa30a.dat;qap;13471
apso;alg;qap/lipa30a.dat;qap;13471
apso;alg;qap/lipa30a.dat;qap;13492
apso;alg;qap/lipa30a.dat;qap;13492
apso;alg;qap/lipa30a.dat;qap;13506
apso;alg;qap/lipa30a.dat;qap;13506
apso;alg;qap/lipa30a.dat;qap;13510
apso;alg;qap/lipa30a.dat;qap;13510
apso;alg;qap/lipa30a.dat;qap;13514
apso;alg;qap/lipa30a.dat;qap;13514
apso;alg;qap/lipa30a.dat;qap;13527
apso;alg;qap/lipa30a.dat;qap;13527
apso;alg;qap/lipa30a.dat;qap;13533
apso;alg;qap/lipa30a.dat;qap;13533
apso;alg;qap/lipa30b.dat;qap;178390
apso;alg;qap/lipa30b.dat;qap;178390
apso;alg;qap/lipa30b.dat;qap;178539
apso;alg;qap/lipa30b.dat;qap;178539
apso;alg;qap/lipa30b.dat;qap;178956
apso;alg;qap/lipa30b.dat;qap;178956
apso;alg;qap/lipa30b.dat;qap;179070
apso;alg;qap/lipa30b.dat;qap;179070
apso;alg;qap/lipa30b.dat;qap;179151
apso;alg;qap/lipa30b.dat;qap;179151
apso;alg;qap/lipa30b.dat;qap;179333
apso;alg;qap/lipa30b.dat;qap;179333
apso;alg;qap/lipa30b.dat;qap;180108
apso;alg;qap/lipa30b.dat;qap;180108
apso;alg;qap/lipa30b.dat;qap;180212
apso;alg;qap/lipa30b.dat;qap;180212
apso;alg;qap/lipa30b.dat;qap;180604
apso;alg;qap/lipa30b.dat;qap;180604
apso;alg;qap/lipa30b.dat;qap;180825
apso;alg;qap/lipa30b.dat;qap;180825
apso;alg;qap/lipa40a.dat;qap;32147
apso;alg;qap/lipa40a.dat;qap;32147
apso;alg;qap/lipa40a.dat;qap;32151
apso;alg;qap/lipa40a.dat;qap;32151
apso;alg;qap/lipa40a.dat;qap;32152
apso;alg;qap/lipa40a.dat;qap;32152
apso;alg;qap/lipa40a.dat;qap;32155
apso;alg;qap/lipa40a.dat;qap;32155
apso;alg;qap/lipa40a.dat;qap;32170
apso;alg;qap/lipa40a.dat;qap;32170
apso;alg;qap/lipa40a.dat;qap;32170
apso;alg;qap/lipa40a.dat;qap;32170
apso;alg;qap/lipa40a.dat;qap;32175
apso;alg;qap/lipa40a.dat;qap;32175
apso;alg;qap/lipa40a.dat;qap;32177
apso;alg;qap/lipa40a.dat;qap;32177
apso;alg;qap/lipa40a.dat;qap;32201
apso;alg;qap/lipa40a.dat;qap;32201
apso;alg;qap/lipa40a.dat;qap;32205
apso;alg;qap/lipa40a.dat;qap;32205
apso;alg;qap/lipa40b.dat;qap;575266
apso;alg;qap/lipa40b.dat;qap;575266
apso;alg;qap/lipa40b.dat;qap;576591
apso;alg;qap/lipa40b.dat;qap;576591
apso;alg;qap/lipa40b.dat;qap;577846
apso;alg;qap/lipa40b.dat;qap;577846
apso;alg;qap/lipa40b.dat;qap;577849
apso;alg;qap/lipa40b.dat;qap;577849
apso;alg;qap/lipa40b.dat;qap;578122
apso;alg;qap/lipa40b.dat;qap;578122
apso;alg;qap/lipa40b.dat;qap;578338
apso;alg;qap/lipa40b.dat;qap;578338
apso;alg;qap/lipa40b.dat;qap;578412
apso;alg;qap/lipa40b.dat;qap;578412
apso;alg;qap/lipa40b.dat;qap;579067
apso;alg;qap/lipa40b.dat;qap;579067
apso;alg;qap/lipa40b.dat;qap;579935
apso;alg;qap/lipa40b.dat;qap;579935
apso;alg;qap/lipa40b.dat;qap;580201
apso;alg;qap/lipa40b.dat;qap;580201
apso;alg;qap/tai15a.dat;qap;392520
apso;alg;qap/tai15a.dat;qap;392914
apso;alg;qap/tai15a.dat;qap;393147
apso;alg;qap/tai15a.dat;qap;393359
apso;alg;qap/tai15a.dat;qap;393493
apso;alg;qap/tai15a.dat;qap;393507
apso;alg;qap/tai15a.dat;qap;393522
apso;alg;qap/tai15a.dat;qap;393588
apso;alg;qap/tai15a.dat;qap;393926
apso;alg;qap/tai15a.dat;qap;394281
apso;alg;qap/tai15a.dat;qap;394530
apso;alg;qap/tai15a.dat;qap;394674
apso;alg;qap/tai15a.dat;qap;394738
apso;alg;qap/tai15a.dat;qap;394779
apso;alg;qap/tai15a.dat;qap;394964
apso;alg;qap/tai15a.dat;qap;395367
apso;alg;qap/tai15a.dat;qap;395643
apso;alg;qap/tai15a.dat;qap;395789
apso;alg;qap/tai15a.dat;qap;396540
apso;alg;qap/tai15a.dat;qap;396580
apso;alg;qap/tai15b.dat;qap;51805273
apso;alg;qap/tai15b.dat;qap;51805383
apso;alg;qap/tai15b.dat;qap;51806362
apso;alg;qap/tai15b.dat;qap;51809580
apso;alg;qap/tai15b.dat;qap;51817357
apso;alg;qap/tai15b.dat;qap;51817628
apso;alg;qap/tai15b.dat;qap;51826259
apso;alg;qap/tai15b.dat;qap;51832558
apso;alg;qap/tai15b.dat;qap;51836366
apso;alg;qap/tai15b.dat;qap;51838283
apso;alg;qap/tai15b.dat;qap;51838891
apso;alg;qap/tai15b.dat;qap;51854371
apso;alg;qap/tai15b.dat;qap;51864362
apso;alg;qap/tai15b.dat;qap;51865384
apso;alg;qap/tai15b.dat;qap;51865589
apso;alg;qap/tai15b.dat;qap;51880249
apso;alg;qap/tai15b.dat;qap;51884439
apso;alg;qap/tai15b.dat;qap;51885393
apso;alg;qap/tai15b.dat;qap;51887648
apso;alg;qap/tai15b.dat;qap;51893738
apso;alg;qap/tai40a.dat;qap;3360636
apso;alg;qap/tai40a.dat;qap;3361741
apso;alg;qap/tai40a.dat;qap;3362296
apso;alg;qap/tai40a.dat;qap;3367142
apso;alg;qap/tai40a.dat;qap;3367713
apso;alg;qap/tai40a.dat;qap;3369955
apso;alg;qap/tai40a.dat;qap;3371798
apso;alg;qap/tai40a.dat;qap;3373000
apso;alg;qap/tai40a.dat;qap;3373324
apso;alg;qap/tai40a.dat;qap;3374999
apso;alg;qap/tai40a.dat;qap;3375997
apso;alg;qap/tai40a.dat;qap;3377329
apso;alg;qap/tai40a.dat;qap;3378058
apso;alg;qap/tai40a.dat;qap;3378079
apso;alg;qap/tai40a.dat;qap;3378320
apso;alg;qap/tai40a.dat;qap;3381640
apso;alg;qap/tai40a.dat;qap;3388370
apso;alg;qap/tai40a.dat;qap;3391890
apso;alg;qap/tai40a.dat;qap;3396155
apso;alg;qap/tai40a.dat;qap;3398976
apso;alg;qap/tai40b.dat;qap;704458970
apso;alg;qap/tai40b.dat;qap;706245645
apso;alg;qap/tai40b.dat;qap;706819168
apso;alg;qap/tai40b.dat;qap;708676817
apso;alg;qap/tai40b.dat;qap;711663960
apso;alg;qap/tai40b.dat;qap;711697037
apso;alg;qap/tai40b.dat;qap;711894732
apso;alg;qap/tai40b.dat;qap;715197172
apso;alg;qap/tai40b.dat;qap;716096659
apso;alg;qap/tai40b.dat;qap;716915519
apso;alg;qap/tai40b.dat;qap;717199362
apso;alg;qap/tai40b.dat;qap;718059291
apso;alg;qap/tai40b.dat;qap;724352635
apso;alg;qap/tai40b.dat;qap;726293991
apso;alg;qap/tai40b.dat;qap;731520974
apso;alg;qap/tai40b.dat;qap;741122227
apso;alg;qap/tai40b.dat;qap;749694516
apso;alg;qap/tai40b.dat;qap;751429879
apso;alg;qap/tai40b.dat;qap;755071804
apso;alg;qap/tai40b.dat;qap;756105212
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16i.dat;qap;14
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-b;alg;qap/esc16j.dat;qap;8
apso-i;alg;qap/esc32a.dat;qap;164
apso-b;alg;qap/esc32a.dat;qap;165
apso-i;alg;qap/esc32a.dat;qap;168
apso-i;alg;qap/esc32a.dat;qap;168
apso-b;alg;qap/esc32a.dat;qap;169
apso-b;alg;qap/esc32a.dat;qap;169
apso-b;alg;qap/esc32a.dat;qap;170
apso-bi;alg;qap/esc32a.dat;qap;170
apso-bi;alg;qap/esc32a.dat;qap;170
